Efficacy of single buccal infiltrations for maxillary first molars in patients with irreversible pulpitis: a randomized controlled clinical trial,2013,"Ö İ Atasoy Ulusoy, T Alaçam"
Electrophysiologic monitoring characteristics of the recurrent laryngeal nerve preoperatively paralyzed or invaded with malignancy,2013,"Dipti Kamani, E Ashlie Darr, Gregory W Randolph"
Emotional change-associated T cell mobilization at the early stage of a mouse main.java.model of multiple sclerosis,2013,"Robert Deacon, Fulvio D'Acquisto, Giuseppa Piras, Lorenza Rattazzi, Adam McDermott"
Empathy and stress related neural responses in maternal decision making,2014,"James E Swain, Stephanie Brown, S Shaun Ho, Sara Konrath"
Encephalopathic Susac's Syndrome associated with livedo racemosa in a young woman before the completion of family planning,2013,"Maik Engeholm, Beate Leo-Kottler, Hansjörg Rempp, Tobias Lindig, Holger Lerche, Ilka Kleffner, Melanie Henes, Marcel Dihné"
Endocrine and bone disease in appropriately treated adult patients with beta-thalassemia major,2010,"Marina Baldini, Stella Forti, Alessia Marcon, Fabio Massimo Ulivieri, Alessandra Orsatti, Benedetta Tampieri, Lorena Airaghi, Laura Zanaboni, Maria Domenica Cappellini"
Endurance exercise performance: the physiology of champions,2007,"Michael J Joyner, Edward F Coyle"
Energy expenditure in the critically ill performing early physical therapy,2014,"Cheryl E Hickmann, Jean Roeseler, Diego Castanares-Zapatero, Eduardo I Herrera, Arthur Mongodin, Pierre-François Laterre"
Engaging the public in healthcare decision-making: quantifying preferences for healthcare through citizens' juries,2014,"Jennifer A Whitty, Peter Littlejohns, Julie Ratcliffe, Elizabeth Kendall, Paul A Scuffham, Kalipso Chalkidou, Andrew Wilson, Paul Burton"
Enhanced rates of muscle protein synthesis and elevated mTOR signalling following endurance exercise in human subjects,2011,"H Mascher, B Ekblom, O Rooyackers, E Blomstrand"
Enhancing patient engagement and blood pressure management for renal transplant recipients via home electronic monitoring and web-enabled collaborative care,2014,"Michael J Follick, Daniel Migliozzi, David K Ahern, Edward W Aberger, Tom Malick"
Epidemiologic Similarities in Pediatric Community-Associated Methicillin-Resistant and Methicillin-Sensitive Staphylococcus aureus in the San Francisco Bay Area,2012,"Michelle S Hsiang, Rita Shiau, Joelle Nadle, Liana Chan, Brian Lee, Erica Pan, Henry F Chambers"
Epidemiology of elevated blood pressure in the ED,2014,"Srikar Adhikari, Ross Mathiasen"
Epstein-Barr virus (EBV) positive classical Hodgkin lymphoma of Iraqi children: an immunophenotypic and molecular characterization of Hodgkin/Reed-Sternberg cells,2013,"Arianna Di Napoli, Mazin F Al-Jadiri, Enrico Duranti, Caterina Talerico, Emanuela Pilozzi, Pankaj Trivedi, Adel R Alsaadawi, Eleni Anastasiadou, Amir F Al-Darraji, Salma A Al-Hadad, Anna Maria Testi, Stefania Uccini, Luigi Ruco"
Erlotinib-induced generalized eczema craquelé and follicular rash sparing the previous radiation field,2012,"H Y Chiu, Y P Cheng, S H Jee, T F Tsai"
Erysipelas as a superinfection of an oral lymphangioma,2014,"Iria Neri, Francesca Montanari, Carlotta Baraldi, Lorenza Ricci, Annalisa Patrizi"
Essential role of caspase-8 in p53/p73-dependent apoptosis induced by etoposide in head and neck carcinoma cells,2011,"Juan Liu, Hiroshi Uematsu, Nobuo Tsuchida, Masa-Aki Ikeda"
Ethnic differences in self-reported and measured obesity,2008,"William D Johnson, Claude Bouchard, Robert L Newton, Donna H Ryan, Peter T Katzmarzyk"
Ethnic differences in the occurrence of acute coronary syndrome: results of the Malaysian National Cardiovascular Disease (NCVD) Database Registry (March 2006 - February 2010),2013,"Hou Tee Lu, Rusli Bin Nordin"
Evaluating environmental performance using new process capability indices for autocorrelated data,2014,"J N Pan, C I Li, F Y Chen"
Evaluating the effects of systemic low frequency oscillations measured in the periphery on the independent component analysis results of resting state networks,2013,"Lisa D Nickerson, Yunjie Tong, Kimberly P Lindsey, Blaise deB Frederick, Lia M Hocke, Stephanie C Licata"
Evaluating the performance of integrated approaches for hazard identification of skin sensitizing chemicals,2014,"Jochem W van der Veen, Janine Ezendam, Andreas Natsch, Emiel Rorije, Henk van Loveren, Roger Emter"
Evaluation and correlation of serum lipid profile in oral and gastrointestinal cancer patients,2013,"G Vijay Srinivas, Anuradha Ananthaneni, H K Puneeth, Srilekha Namala, B Sabitha Devi"
Evaluation of McDonald MRI criteria for dissemination in space in Korean patients with clinically isolated syndromes,2013,"So-Young Huh, Su-Hyun Kim, Woojun Kim, Sang-Hyun Lee, Min Su Park, Suk-Won Ahn, Byung-Jo Kim, Joong-Yang Cho, Ho Jin Kim"
Evaluation of outcomes after reoperative neck dissection due to thyroid cancer,2014,"Małgorzata Wierzbicka, Elżbieta Waśniewska-Okupniak, Jacek Banaszewski, Maciej Pabiszczak, Tomasz Piorunek"
Evidence-based guideline of the German Nutrition Society: carbohydrate intake and prevention of nutrition-related diseases,2012,"Matthias Schulze, Daniela Strohm, Jakob Linseisen, Anette Buyken, Heiner Boeing, Angela Bechthold, Eva Leschik-Bonnet, Günther Wolfram, [Collective Name] German Nutrition Society, Anja Brönstrup, Hans Hauner"
Ex vivo diffusion tensor imaging and neuropathological correlation in a murine main.java.model of hypoxia-ischemia-induced thrombotic stroke,2010,"Faisal Adhami, R Scott Dunn, Missy L Hazen, Masato Nakafuku, Gang Ning, Diana M Lindquist, Chia-Yi Kuan, Ahmed Shereen, Niza Nemkul, Dianer Yang"
Excitatory amino acid transporter 2 downregulation correlates with thalamic neuronal death following kainic acid-induced status epilepticus in rat,2014,"Takehito Morita, Masashi Sakurai, Haruna Kurokawa, Akinori Shimada, Kazuhiro Nakamura, Hajime Miyata"
Exercise modulates microRNAs that affect the PTEN/mTOR pathway in rats after spinal cord injury,2011,"Gang Liu, Megan Ryan Detloff, Kassi N Miller, Lauren Santi, John D Houlé"
Exercise-Induced Hypervolemia may not be Consequential to Dehydration During Exercise,2004,"Bartholomew Kay, Brendan J O'Brien, Nicholas D Gill"
Exercise-induced oxidative stress influences the motor control during maximal incremental cycling exercise in healthy humans,2013,"Jean Guillaume Steinberg, Regis Guieu, Yves Jammes, Stephane Delliaux, Gilles Gravier, Pierre Jean Lejeune"
Expanding the indications for laparoscopic retroperitoneal adrenalectomy: experience with 81 resections,2013,"Irene Epelboym, Christopher S Digesu, Michael G Johnston, John A Chabot, William B Inabnet, John D Allendorf, James A Lee"
Experience of multidisciplinary assessment of elderly patients with cancer in a French general hospital during 1 year: a new main.java.model care study,2013,"V Bouzereau, F Le Caer, E Guardiola, C Scavennec, H Le Caer, J R Barriere, L Chaix"
Exploratory voxel-based analysis of diffusion indices and hemispheric asymmetry in normal aging,2006,"Siamak Ardekani, Anand Kumar, George Bartzokis, Usha Sinha"
Exploring the psychosis functional connectome: aberrant intrinsic networks in schizophrenia and bipolar disorder,2012,"Vince D Calhoun, Elena Allen, Jessica Turner, Kent Kiehl, Godfrey Pearlson, Jing Sui"
Exposure to 'farming' and objective markers of atopy: a systematic review and meta-analysis,2014,"B E Campbell, C J Lodge, A J Lowe, J A Burgess, M C Matheson, S C Dharmage"
Exposure to air pollutants and mortality in hypertensive patients according to demography: a 10 year case-crossover study,2014,"Daisy Dexing Zhang, X Q Lao, Sky W M Chan, N T Cheung, Wilson W S Tam, Clement S K Cheung, Harry H X Wang, Carmen K M Fan, Ellen L H Tong, Martin C S Wong, Mandy W M Kwan, L A Tse, Ignatius T S Yu"
Expression and regulation of adipocyte fatty acid binding protein in granulosa cells and its relation with clinical characteristics of polycystic ovary syndrome,2011,"Weihong Hu, Jie Qiao"
Expression of phosphodiesterase 6 (PDE6) in human breast cancer cells,2013,"Stefan Brocke, Kevin P Claffey, Paul M Epstein, Hongli Dong"
Expression of podoplanin and ABCG2 in oral erythroplakia correlate with oral cancer development,2012,"Xi Yang, Lin-Jun Shi, Chen-Ping Zhang, Li-Wei Ma, Zeng-Tong Zhou, Jun-Guo Mi, Wei Liu, Lan Wu, Jin-Qiu Feng"
Extending the translational potential of targeting nitric oxide/cGMP-regulated pathways in the cardiovascular system,2014,"Adrian J Hobbs, Stavros Topouzis, Andreas Papapetropoulos"
Extensive deep gray matter volume reductions in children and adolescents with fetal alcohol spectrum disorders,2011,"Christian Beaulieu, Alexa Nardelli, Gail Andrew, Catherine Lebel, Carmen Rasmussen"
Extracellular-signal-regulated kinase 5 modulates the antioxidant response by transcriptionally controlling Sirtuin 1 expression in leukemic cells,2014,"Nuria Lopez-Royuela, Moeez G Rathore, Nerea Allende-Vega, Jean-Sébastien Annicotte, Lluis Fajas, Bindu Ramachandran, Tod Gulick, Martin Villalba"
Factors explaining excess stroke prevalence in the US Stroke Belt,2009,"Kurt J Greenlund, Janet B Croft, Nora L Keenan, Wayne H Giles, Youlian Liao"
False negatives in thyroid cytology: impact of large nodule size and follicular variant of papillary carcinoma,2013,"Rania Mehanna, Michael Murphy, Julie McCarthy, Gerard O'Leary, Antoinette Tuthill, Matthew S Murphy, Patrick Sheahan"
Family history of cancer and the risk of cancer: a network of case-control studies,2013,"J Polesel, A Decarli, C La Vecchia, C Bosetti, F Levi, M Malvezzi, F Turati, V Edefonti, M Ferraroni, S Franceschi, R Talamini, M Montella, L Dal Maso, D Serraino, E Negri"
Family leadership styles and adolescent dietary and physical activity behaviors: a cross-sectional study,2012,"Katie L Morton, Alexandra H Wilson, Lisa S Perlmutter, Mark R Beauchamp"
Fas ligand elicits a caspase-independent proinflammatory response in human keratinocytes: implications for dermatitis,2006,"Mihail S Iordanov, Pascal Schneider, Anjali D Dotson, Sherry M Farley, Bruce E Magun, David E Purdy, Aaron J Sundholm"
Fast computation of myelin maps from MRI T2 relaxation data using multicore CPU and graphics card parallelization,2014,"Alexander Mackay, Youngjin Yoo, Irene Vavasour, Thomas Prasloski, Anthony L Traboulsee, David K B Li, Roger C Tam"
Fasting plasma glucose is inadequate screening main.java.test for prediabetes in obese youth,2008,Barbara Kermode-Scott
Fatigue and sleep-disordered breathing in multiple sclerosis: a clinically relevant association?,2013,"Dieter Pöhlau, Christian R Baumann, Michael Linnebank, Claudio L Bassetti, Philipp O Valko, Ulf Kallweit, Michael Harzheim, Hildegard Hidalgo"
Fatigue is specific to working muscles: no cross-over with single-leg cycling in trained cyclists,2012,"Steven J Elmer, Markus Amann, John McDaniel, David T Martin, James C Martin"
Favourable pregnancy outcome in Takayasu arteritis: a single centre experience,2014,"Nilufer Alpay-Kanitez, Ahmet Omma, Burak Erer, Bahar Artim-Esen, Ahmet Gül, Murat Inanc, Lale Ocal, Sevil Kamali"
Feasibility of robot-assisted submandibular gland resection via retroauricular approach: preliminary results,2012,"Hyoung Shin Lee, Do Yang Park, Chi Sang Hwang, Seong Hoon Bae, Michelle J Suh, Yoon Woo Koh, Eun Chang Choi"
Feasibility of the use of combinatorial chemokine arrays to study blood and CSF in multiple sclerosis,2013,"Keith R Edwards, Jaya Goyal, Tatiana Plavina, Julie Czerkowicz, Susan Goelz, Ann Ranger, Diego Cadavid, Jeffrey L Browning"
Fine needle aspiration cytology of basal cell adenoma of the salivary gland: a cytohistological correlation study of 35 cases,2011,"B Vicandi, J A Jiménez-Heffernan, P López-Ferrer, P González-Peramato, J M Viguer, M Patrón"
Fine-needle aspiration cytology of thyroid nodules: molecular diagnostics in a routine diagnostic setting],2014,"C Franzius, R Paschke, M Eszlinger, T Molwitz, C Langvogt, M Neustadt, R Hammoser, A Hach, S Adam, I Ruschenburg, A Neumann, K Bacher"
Five-year results from a phase 2 study of oral fingolimod in relapsing multiple sclerosis,2013,"G Izquierdo, P O'Connor, P von Rosenstiel, X Montalban, M Cremer, A de Vera, N Sfikas, G Francis, Ew Radue, L Kappos"
Focus on Feeding! Evaluation of a framework for maximizing mealtime in aged care facilities,2014,"Amanda Johnson, Esther Chang, Suzanne Brownhill, John Bidewell, Shyama Ratnayake"
Four phases of intravenous fluid therapy: a conceptual main.java.model†,2014,"J-L Vincent, A D Shaw, C S Brudney, R Mehta, E A Hoste, K Maitland, J A Kellum, [Collective Name] ADQI XII Investigators Group, D Yates, M G Mythen"
Four-dimensional flow assessment of pulmonary artery flow and wall shear stress in adult pulmonary arterial hypertension: Results from two institutions,2014,"Naomi C Chesler, Alex J Barker, Alejandro Roldán-Alzate, Pegah Entezari, Sanjiv J Shah, Oliver Wieben, Michael Markl, Christopher J François"
Free flap reconstruction after oral and oropharyngeal advanced stage carcinoma surgery],2013,"O Dassonville, E E M Nao, J Santini, A Bozec, G Poissonnet"
French 2013 guidelines for antiretroviral therapy of HIV-1 infection in adults,2014,"Bruno Hoen, Fabrice Bonnet, Constance Delaugerre, Pierre Delobel, Cécile Goujard, Marianne L'Hénaff, Renaud Persiaux, David Rey, Christine Rouzioux, Anne-Marie Taburet, Philippe Morlat, [Collective Name] 2013 French HIV expert group"
Frequent chromosomal aberrations and candidate genes in head and neck squamous cell carcinoma,2014,"Krzysztof Szyfter, Malgorzata Wierzbicka, Jennifer L Hunt, Alessandra Rinaldo, Juan P Rodrigo, Robert P Takes, Alfio Ferlito"
From the brain-skin connection: the neuroendocrine-immune misalliance of stress and itch,2007,"Petra Arck, Ralf Paus"
Frontal lobe atrophy is associated with small vessel disease in ischemic stroke patients,2009,"Wai Kwong Tang, Xiangyan Chen, Weimin Xiao, Vincent C T Mok, Yangkun Chen, Ka Sing Wong"
Functional and structural brain differences associated with mirror-touch synaesthesia,2013,"Michael J Banissy, Henning Holle, Jamie Ward"
Functional assessment and rehabilitation: how to maximize outcomes,2013,"Katherine A Hutcheson, Jan S Lewin"
Functional characterization of platelets in patients with arterial erectile dysfunction,2014,"S La Vignera, R A Condorelli, G Burgio, E Vicari, V Favilla, G I Russo, S Cimino, A E Calogero, G Morgia"
Gastrointestinal morbidity in obesity,2014,"Andres Acosta, Michael Camilleri"
Gender differences in the relationship between blood pressure and body mass index during adolescence,2014,"Tohru Ohama, Noritaka Kawada, Kaori Nakanishi, Makoto Nishida, Keiko Yamauchi-Takihara, Toshiki Moriyama"
Generation of prescriptions robust against geometric uncertainties in dose painting by numbers,2014,"Edmond Sterpin, Sarah Differding, Guillaume Janssens, Vincent Grégoire, John A Lee, Xavier Geets"
Genetic control of nerve conduction velocity may influence multiple sclerosis phenotype,2014,Hans Lassmann
Genome wide analysis reveals single nucleotide polymorphisms associated with fatness and putative novel copy number variants in three pig breeds,2013,"Christopher P Reitter, Julien Bauer, Katie E Fowler, Ricardo Pong-Wong, Emily J Clemente, Stephen Waite, Nabeel A Affara, Grant A Walling, Darren K Griffin"
Genome-wide analysis of esophageal adenocarcinoma yields specific copy number aberrations that correlate with prognosis,2014,"Derek Nancarrow, Lutz Krause, B Mark Smithers, Guy Lampe, Nicholas Hayward, Adam Frankel, Nicola Armour, Andrew Barbour"
Genome-wide association study of age at menarche in African-American women,2013,"Ellen W Demerath, Ching-Ti Liu, Nora Franceschini, Gary Chen, Julie R Palmer, Erin N Smith, Christina T L Chen, Christine B Ambrosone, Alice M Arnold, Elisa V Bandera, Gerald S Berenson, Leslie Bernstein, Angela Britton, Anne R Cappola, Christopher S Carlson, Stephen J Chanock, Wei Chen, Zhao Chen, Sandra L Deming, Cathy E Elks, Michelle K Evans, Zofia Gajdos, Brian E Henderson, Jennifer J Hu, Sue Ingles, Esther M John, Kathleen F Kerr, Laurence N Kolonel, Loic Le Marchand, Xiaoning Lu, Robert C Millikan, Solomon K Musani, Nora L Nock, Kari North, Sarah Nyante, Michael F Press, Jorge L Rodriquez-Gil, Edward A Ruiz-Narvaez, Nicholas J Schork, Sathanur R Srinivasan, Nancy F Woods, Wei Zheng, Regina G Ziegler, Alan Zonderman, Gerardo Heiss, B Gwen Windham, Melissa Wellons, Sarah S Murray, Michael Nalls, Tomi Pastinen, Aleksandar Rajkovic, Joel Hirschhorn, L Adrienne Cupples, Charles Kooperberg, Joanne M Murabito, Christopher A Haiman"
